dominant_dictionary_topic,dominant_LDA_topic,ticker,quarter,total_mentions,avg_market_impact,sum_market_impact,quarter_total_mentions,mention_percentage,weighted_market_impact
financial_risk,3,EQT,2005Q4,1,0.0,0.0,2,0.5,0.0
financial_risk,3,EQT,2008Q4,1,0.0,0.0,2,0.5,0.0
financial_risk,3,EQT,2011Q1,1,0.0,0.0,2,0.5,0.0
financial_risk,3,EQT,2011Q3,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333
financial_risk,3,EQT,2014Q1,2,0.0,0.0,2,1.0,0.0
financial_risk,3,EQT,2015Q4,1,0.0,0.0,3,0.3333333333333333,0.0
financial_risk,3,EQT,2016Q3,1,0.0,0.0,7,0.14285714285714285,0.0
financial_risk,3,EQT,2017Q1,1,0.0,0.0,4,0.25,0.0
financial_risk,3,EQT,2017Q3,5,0.0,0.0,10,0.5,0.0
financial_risk,3,EQT,2018Q2,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,EQT,2018Q3,1,0.0,0.0,7,0.14285714285714285,0.0
financial_risk,3,EQT,2018Q4,1,0.0,0.0,10,0.1,0.0
financial_risk,3,EQT,2019Q2,2,0.0,0.0,10,0.2,0.0
financial_risk,3,EQT,2019Q3,1,0.0,0.0,13,0.07692307692307693,0.0
financial_risk,3,EQT,2020Q1,1,-1.0,-1.0,15,0.06666666666666667,-0.06666666666666667
financial_risk,3,EQT,2021Q1,1,0.0,0.0,10,0.1,0.0
financial_risk,3,EQT,2021Q2,1,0.0,0.0,9,0.1111111111111111,0.0
financial_risk,3,EQT,2021Q3,3,0.3333333333333333,1.0,13,0.23076923076923078,0.23076923076923078
financial_risk,3,EQT,2022Q1,3,0.6666666666666666,2.0,9,0.3333333333333333,0.6666666666666666
financial_risk,3,EQT,2022Q2,1,0.0,0.0,15,0.06666666666666667,0.0
financial_risk,3,EQT,2023Q1,2,-0.5,-1.0,13,0.15384615384615385,-0.15384615384615385
financial_risk,3,EQT,2023Q2,1,2.0,2.0,16,0.0625,0.125
financial_risk,3,EQT,2023Q3,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,EQT,2023Q4,3,0.0,0.0,6,0.5,0.0
financial_risk,3,EQT,2024Q1,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,EQT,2024Q2,2,0.0,0.0,13,0.15384615384615385,0.0
financial_risk,3,EQT,2024Q3,4,0.75,3.0,38,0.10526315789473684,0.3157894736842105
financial_risk,3,EQT,2024Q4,1,2.0,2.0,31,0.03225806451612903,0.06451612903225806
financial_risk,3,ERF,2025Q1,1,2.0,2.0,2,0.5,1.0
financial_risk,3,EXE,2024Q3,2,1.5,3.0,38,0.05263157894736842,0.15789473684210525
financial_risk,3,FANG,2016Q1,1,0.0,0.0,11,0.09090909090909091,0.0
financial_risk,3,FANG,2016Q4,1,0.0,0.0,5,0.2,0.0
financial_risk,3,FANG,2017Q4,2,0.0,0.0,11,0.18181818181818182,0.0
financial_risk,3,FANG,2018Q1,4,0.0,0.0,10,0.4,0.0
financial_risk,3,FANG,2018Q2,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,FANG,2018Q3,2,0.0,0.0,7,0.2857142857142857,0.0
financial_risk,3,FANG,2018Q4,1,0.0,0.0,10,0.1,0.0
financial_risk,3,FANG,2019Q1,1,0.0,0.0,15,0.06666666666666667,0.0
financial_risk,3,FANG,2019Q2,1,0.0,0.0,10,0.1,0.0
financial_risk,3,FANG,2019Q4,1,0.0,0.0,5,0.2,0.0
financial_risk,3,FANG,2020Q1,2,-0.5,-1.0,15,0.13333333333333333,-0.13333333333333333
financial_risk,3,FANG,2020Q2,3,0.3333333333333333,1.0,27,0.1111111111111111,0.1111111111111111
financial_risk,3,FANG,2020Q3,2,-1.5,-3.0,7,0.2857142857142857,-0.8571428571428571
financial_risk,3,FANG,2020Q4,1,-1.0,-1.0,10,0.1,-0.1
financial_risk,3,FANG,2021Q4,1,0.0,0.0,4,0.25,0.0
financial_risk,3,FANG,2022Q1,1,0.0,0.0,9,0.1111111111111111,0.0
financial_risk,3,FANG,2023Q2,2,0.0,0.0,16,0.125,0.0
financial_risk,3,FANG,2024Q3,3,0.0,0.0,38,0.07894736842105263,0.0
financial_risk,3,FANG,2024Q4,3,0.3333333333333333,1.0,31,0.0967741935483871,0.0967741935483871
financial_risk,3,GDP,2016Q1,1,-2.0,-2.0,11,0.09090909090909091,-0.18181818181818182
financial_risk,3,HAL,2009Q3,1,1.0,1.0,4,0.25,0.25
financial_risk,3,HAL,2010Q1,2,0.5,1.0,8,0.25,0.25
financial_risk,3,HAL,2010Q2,4,-0.25,-1.0,7,0.5714285714285714,-0.5714285714285714
financial_risk,3,HAL,2010Q3,2,0.5,1.0,7,0.2857142857142857,0.2857142857142857
financial_risk,3,HAL,2010Q4,2,-1.0,-2.0,5,0.4,-0.8
financial_risk,3,HAL,2011Q1,1,2.0,2.0,2,0.5,1.0
financial_risk,3,HAL,2011Q2,3,0.6666666666666666,2.0,5,0.6,1.2
financial_risk,3,HAL,2011Q4,2,0.0,0.0,5,0.4,0.0
financial_risk,3,HAL,2012Q2,1,1.0,1.0,5,0.2,0.2
financial_risk,3,HAL,2013Q2,2,0.5,1.0,3,0.6666666666666666,0.6666666666666666
financial_risk,3,HAL,2013Q3,3,0.3333333333333333,1.0,6,0.5,0.5
financial_risk,3,HAL,2014Q3,1,1.0,1.0,2,0.5,0.5
financial_risk,3,HAL,2015Q1,1,-1.0,-1.0,9,0.1111111111111111,-0.1111111111111111
financial_risk,3,HAL,2015Q2,1,1.0,1.0,2,0.5,0.5
financial_risk,3,HAL,2015Q3,2,-1.0,-2.0,7,0.2857142857142857,-0.5714285714285714
financial_risk,3,HAL,2016Q1,1,-1.0,-1.0,11,0.09090909090909091,-0.09090909090909091
financial_risk,3,HAL,2016Q4,1,-1.0,-1.0,5,0.2,-0.2
financial_risk,3,HAL,2017Q4,1,-1.0,-1.0,11,0.09090909090909091,-0.09090909090909091
financial_risk,3,HAL,2018Q3,3,-1.3333333333333333,-4.0,7,0.42857142857142855,-1.7142857142857142
financial_risk,3,HAL,2018Q4,1,-1.0,-1.0,10,0.1,-0.1
financial_risk,3,HAL,2019Q1,2,-0.5,-1.0,15,0.13333333333333333,-0.13333333333333333
financial_risk,3,HAL,2019Q2,2,0.0,0.0,10,0.2,0.0
financial_risk,3,HAL,2019Q3,4,1.0,4.0,13,0.3076923076923077,1.2307692307692308
financial_risk,3,HAL,2020Q1,1,1.0,1.0,15,0.06666666666666667,0.06666666666666667
financial_risk,3,HAL,2020Q2,3,-1.0,-3.0,27,0.1111111111111111,-0.3333333333333333
financial_risk,3,HAL,2020Q3,1,-1.0,-1.0,7,0.14285714285714285,-0.14285714285714285
financial_risk,3,HAL,2021Q2,1,-1.0,-1.0,9,0.1111111111111111,-0.1111111111111111
financial_risk,3,HAL,2021Q3,1,-1.0,-1.0,13,0.07692307692307693,-0.07692307692307693
financial_risk,3,HAL,2022Q2,6,0.16666666666666666,1.0,15,0.4,0.4
financial_risk,3,HAL,2023Q1,1,0.0,0.0,13,0.07692307692307693,0.0
financial_risk,3,HESM,2024Q3,2,2.0,4.0,38,0.05263157894736842,0.21052631578947367
financial_risk,3,HLX,2024Q4,1,0.0,0.0,31,0.03225806451612903,0.0
financial_risk,3,HP,1999Q2,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2000Q2,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2001Q1,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2001Q3,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2001Q4,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2002Q1,3,0.0,0.0,3,1.0,0.0
financial_risk,3,HP,2004Q3,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2004Q4,2,0.0,0.0,2,1.0,0.0
financial_risk,3,HP,2005Q1,1,0.0,0.0,1,1.0,0.0
financial_risk,3,HP,2009Q2,1,-1.0,-1.0,2,0.5,-0.5
financial_risk,3,HP,2009Q3,1,1.0,1.0,4,0.25,0.25
financial_risk,3,HP,2009Q4,1,0.0,0.0,3,0.3333333333333333,0.0
financial_risk,3,HP,2010Q1,3,-0.6666666666666666,-2.0,8,0.375,-0.75
financial_risk,3,HP,2010Q3,3,-0.3333333333333333,-1.0,7,0.42857142857142855,-0.42857142857142855
financial_risk,3,HP,2010Q4,1,0.0,0.0,5,0.2,0.0
financial_risk,3,HP,2011Q2,1,0.0,0.0,5,0.2,0.0
financial_risk,3,HP,2011Q3,1,0.0,0.0,3,0.3333333333333333,0.0
financial_risk,3,HP,2011Q4,2,0.0,0.0,5,0.4,0.0
financial_risk,3,HP,2012Q2,1,0.0,0.0,5,0.2,0.0
financial_risk,3,HP,2012Q3,2,0.0,0.0,5,0.4,0.0
financial_risk,3,HP,2012Q4,1,0.0,0.0,4,0.25,0.0
financial_risk,3,HP,2013Q4,2,0.0,0.0,2,1.0,0.0
financial_risk,3,HP,2014Q3,1,0.0,0.0,2,0.5,0.0
financial_risk,3,HP,2015Q2,1,0.0,0.0,2,0.5,0.0
financial_risk,3,HP,2015Q3,2,0.5,1.0,7,0.2857142857142857,0.2857142857142857
financial_risk,3,HP,2016Q1,1,0.0,0.0,11,0.09090909090909091,0.0
financial_risk,3,HP,2016Q2,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,HP,2016Q3,1,0.0,0.0,7,0.14285714285714285,0.0
financial_risk,3,HP,2016Q4,1,0.0,0.0,5,0.2,0.0
financial_risk,3,HP,2017Q4,1,0.0,0.0,11,0.09090909090909091,0.0
financial_risk,3,HP,2018Q1,1,0.0,0.0,10,0.1,0.0
financial_risk,3,HP,2018Q4,1,0.0,0.0,10,0.1,0.0
financial_risk,3,HP,2019Q1,1,0.0,0.0,15,0.06666666666666667,0.0
financial_risk,3,HP,2019Q2,2,0.0,0.0,10,0.2,0.0
financial_risk,3,HP,2019Q4,2,0.0,0.0,5,0.4,0.0
financial_risk,3,HP,2020Q1,1,0.0,0.0,15,0.06666666666666667,0.0
financial_risk,3,HP,2022Q1,1,0.0,0.0,9,0.1111111111111111,0.0
financial_risk,3,HP,2022Q2,2,-0.5,-1.0,15,0.13333333333333333,-0.13333333333333333
financial_risk,3,HP,2022Q3,1,1.0,1.0,5,0.2,0.2
financial_risk,3,HP,2022Q4,3,0.0,0.0,7,0.42857142857142855,0.0
financial_risk,3,HP,2023Q1,2,0.0,0.0,13,0.15384615384615385,0.0
financial_risk,3,HP,2023Q2,3,-0.3333333333333333,-1.0,16,0.1875,-0.1875
financial_risk,3,HP,2023Q4,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,HP,2024Q1,3,0.0,0.0,6,0.5,0.0
financial_risk,3,HP,2024Q2,6,0.0,0.0,13,0.46153846153846156,0.0
financial_risk,3,HP,2024Q3,3,0.0,0.0,38,0.07894736842105263,0.0
financial_risk,3,NBR,2006Q4,1,-1.0,-1.0,1,1.0,-1.0
financial_risk,3,NBR,2009Q1,1,-1.0,-1.0,1,1.0,-1.0
financial_risk,3,NBR,2010Q1,2,-1.0,-2.0,8,0.25,-0.5
financial_risk,3,NBR,2013Q3,1,-2.0,-2.0,6,0.16666666666666666,-0.3333333333333333
financial_risk,3,NBR,2014Q4,1,-2.0,-2.0,1,1.0,-2.0
financial_risk,3,NBR,2015Q1,1,-1.0,-1.0,9,0.1111111111111111,-0.1111111111111111
financial_risk,3,NBR,2015Q3,1,1.0,1.0,7,0.14285714285714285,0.14285714285714285
financial_risk,3,NBR,2017Q4,1,0.0,0.0,11,0.09090909090909091,0.0
financial_risk,3,NBR,2018Q1,1,0.0,0.0,10,0.1,0.0
financial_risk,3,NBR,2020Q1,1,1.0,1.0,15,0.06666666666666667,0.06666666666666667
financial_risk,3,NBR,2023Q2,1,-1.0,-1.0,16,0.0625,-0.0625
financial_risk,3,NBR,2024Q3,1,1.0,1.0,38,0.02631578947368421,0.02631578947368421
financial_risk,3,NEX,2016Q4,1,0.0,0.0,5,0.2,0.0
financial_risk,3,NEX,2017Q1,1,0.0,0.0,4,0.25,0.0
financial_risk,3,NEX,2017Q2,1,1.0,1.0,8,0.125,0.125
financial_risk,3,NEX,2018Q1,2,0.0,0.0,10,0.2,0.0
financial_risk,3,NEX,2018Q4,1,0.0,0.0,10,0.1,0.0
financial_risk,3,NEX,2020Q2,2,0.0,0.0,27,0.07407407407407407,0.0
financial_risk,3,NEX,2023Q2,1,-1.0,-1.0,16,0.0625,-0.0625
financial_risk,3,NEX,2024Q1,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,PDCE,2019Q1,1,1.0,1.0,15,0.06666666666666667,0.06666666666666667
financial_risk,3,PDCE,2020Q4,2,0.5,1.0,10,0.2,0.2
financial_risk,3,PDCE,2024Q3,2,1.5,3.0,38,0.05263157894736842,0.15789473684210525
financial_risk,3,PDS,2024Q4,3,0.0,0.0,31,0.0967741935483871,0.0
financial_risk,3,PED,2024Q4,1,-1.0,-1.0,31,0.03225806451612903,-0.03225806451612903
financial_risk,3,PR,2021Q1,1,0.0,0.0,10,0.1,0.0
financial_risk,3,PR,2024Q3,2,0.5,1.0,38,0.05263157894736842,0.05263157894736842
financial_risk,3,PR,2024Q4,1,-1.0,-1.0,31,0.03225806451612903,-0.03225806451612903
financial_risk,3,PTEN,2005Q4,1,-2.0,-2.0,2,0.5,-1.0
financial_risk,3,RES,2024Q2,1,1.0,1.0,13,0.07692307692307693,0.07692307692307693
financial_risk,3,RES,2024Q4,2,1.0,2.0,31,0.06451612903225806,0.12903225806451613
financial_risk,3,RIG,2010Q2,1,-1.0,-1.0,7,0.14285714285714285,-0.14285714285714285
financial_risk,3,RIG,2010Q3,2,0.5,1.0,7,0.2857142857142857,0.2857142857142857
financial_risk,3,RIG,2012Q3,1,-1.0,-1.0,5,0.2,-0.2
financial_risk,3,RIG,2012Q4,1,1.0,1.0,4,0.25,0.25
financial_risk,3,RIG,2015Q1,2,-1.5,-3.0,9,0.2222222222222222,-0.6666666666666666
financial_risk,3,RIG,2015Q3,1,-1.0,-1.0,7,0.14285714285714285,-0.14285714285714285
financial_risk,3,RIG,2016Q4,1,1.0,1.0,5,0.2,0.2
financial_risk,3,RIG,2017Q2,1,-2.0,-2.0,8,0.125,-0.25
financial_risk,3,RIG,2017Q3,1,-2.0,-2.0,10,0.1,-0.2
financial_risk,3,RIG,2017Q4,1,1.0,1.0,11,0.09090909090909091,0.09090909090909091
financial_risk,3,RIG,2018Q3,1,1.0,1.0,7,0.14285714285714285,0.14285714285714285
financial_risk,3,RIG,2018Q4,2,2.0,4.0,10,0.2,0.8
financial_risk,3,RIG,2019Q1,1,1.0,1.0,15,0.06666666666666667,0.06666666666666667
financial_risk,3,RIG,2019Q3,1,1.0,1.0,13,0.07692307692307693,0.07692307692307693
financial_risk,3,RIG,2020Q1,1,0.0,0.0,15,0.06666666666666667,0.0
financial_risk,3,RIG,2020Q4,1,1.0,1.0,10,0.1,0.1
financial_risk,3,RIG,2022Q4,1,1.0,1.0,7,0.14285714285714285,0.14285714285714285
financial_risk,3,RIG,2024Q3,2,0.5,1.0,38,0.05263157894736842,0.05263157894736842
financial_risk,3,RIG,2024Q4,1,1.0,1.0,31,0.03225806451612903,0.03225806451612903
financial_risk,3,RNGR,2024Q4,3,-1.3333333333333333,-4.0,31,0.0967741935483871,-0.3870967741935484
financial_risk,3,SD,2009Q3,1,1.0,1.0,4,0.25,0.25
financial_risk,3,SD,2016Q1,3,-1.6666666666666667,-5.0,11,0.2727272727272727,-1.3636363636363635
financial_risk,3,SD,2016Q2,2,-1.0,-2.0,6,0.3333333333333333,-0.6666666666666666
financial_risk,3,SD,2017Q4,2,0.5,1.0,11,0.18181818181818182,0.18181818181818182
financial_risk,3,SD,2018Q2,1,-1.0,-1.0,6,0.16666666666666666,-0.16666666666666666
financial_risk,3,SDRL,2024Q3,1,1.0,1.0,38,0.02631578947368421,0.02631578947368421
financial_risk,3,SDRL,2024Q4,1,1.0,1.0,31,0.03225806451612903,0.03225806451612903
financial_risk,3,SLB,2002Q2,2,-0.5,-1.0,2,1.0,-1.0
financial_risk,3,SLB,2004Q1,1,1.0,1.0,5,0.2,0.2
financial_risk,3,SLB,2011Q2,1,1.0,1.0,5,0.2,0.2
financial_risk,3,SLB,2011Q3,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333
financial_risk,3,SLB,2012Q2,1,1.0,1.0,5,0.2,0.2
financial_risk,3,SLB,2013Q3,2,1.0,2.0,6,0.3333333333333333,0.6666666666666666
financial_risk,3,SLB,2017Q2,1,1.0,1.0,8,0.125,0.125
financial_risk,3,SLB,2017Q3,1,-1.0,-1.0,10,0.1,-0.1
financial_risk,3,SLB,2017Q4,2,0.0,0.0,11,0.18181818181818182,0.0
financial_risk,3,SLB,2018Q4,2,-1.0,-2.0,10,0.2,-0.4
financial_risk,3,SLB,2019Q1,2,0.0,0.0,15,0.13333333333333333,0.0
financial_risk,3,SLB,2019Q2,2,0.0,0.0,10,0.2,0.0
financial_risk,3,SLB,2019Q3,4,1.0,4.0,13,0.3076923076923077,1.2307692307692308
financial_risk,3,SLB,2020Q2,5,-1.2,-6.0,27,0.18518518518518517,-1.1111111111111112
financial_risk,3,SLB,2021Q1,1,0.0,0.0,10,0.1,0.0
financial_risk,3,SLB,2021Q2,3,0.6666666666666666,2.0,9,0.3333333333333333,0.6666666666666666
financial_risk,3,SLB,2021Q3,2,0.0,0.0,13,0.15384615384615385,0.0
financial_risk,3,SLB,2022Q1,2,0.5,1.0,9,0.2222222222222222,0.2222222222222222
financial_risk,3,SLB,2022Q2,5,0.0,0.0,15,0.3333333333333333,0.0
financial_risk,3,SLB,2022Q3,1,0.0,0.0,5,0.2,0.0
financial_risk,3,SLB,2022Q4,1,-1.0,-1.0,7,0.14285714285714285,-0.14285714285714285
financial_risk,3,SLB,2023Q1,2,-0.5,-1.0,13,0.15384615384615385,-0.15384615384615385
financial_risk,3,SLB,2023Q3,2,0.5,1.0,6,0.3333333333333333,0.3333333333333333
financial_risk,3,SLB,2023Q4,2,0.0,0.0,6,0.3333333333333333,0.0
financial_risk,3,SLB,2024Q1,1,0.0,0.0,6,0.16666666666666666,0.0
financial_risk,3,SLB,2024Q2,3,1.0,3.0,13,0.23076923076923078,0.6923076923076923
financial_risk,3,SLB,2024Q3,1,-1.0,-1.0,38,0.02631578947368421,-0.02631578947368421
financial_risk,3,STR,2022Q3,1,0.0,0.0,5,0.2,0.0
financial_risk,3,STR,2023Q2,1,1.0,1.0,16,0.0625,0.0625
financial_risk,3,STR,2024Q4,1,1.0,1.0,31,0.03225806451612903,0.03225806451612903
financial_risk,3,TTI,2008Q4,1,-2.0,-2.0,2,0.5,-1.0
financial_risk,3,TTI,2009Q4,2,0.0,0.0,3,0.6666666666666666,0.0
financial_risk,3,TTI,2010Q1,1,1.0,1.0,8,0.125,0.125
financial_risk,3,TTI,2010Q4,1,0.0,0.0,5,0.2,0.0
financial_risk,3,TTI,2019Q3,1,-1.0,-1.0,13,0.07692307692307693,-0.07692307692307693
financial_risk,3,TTI,2023Q1,1,0.0,0.0,13,0.07692307692307693,0.0
financial_risk,3,TTI,2023Q2,1,-1.0,-1.0,16,0.0625,-0.0625
financial_risk,3,TTI,2024Q4,1,0.0,0.0,31,0.03225806451612903,0.0
financial_risk,3,TUSK,2024Q4,2,0.0,0.0,31,0.06451612903225806,0.0
financial_risk,3,USEG,2024Q3,3,0.6666666666666666,2.0,38,0.07894736842105263,0.15789473684210525
financial_risk,3,VEI,2021Q3,1,1.0,1.0,13,0.07692307692307693,0.07692307692307693
financial_risk,3,VTLE,2024Q3,1,0.0,0.0,38,0.02631578947368421,0.0
financial_risk,3,WLL,2004Q1,3,1.0,3.0,5,0.6,1.7999999999999998
financial_risk,3,WLL,2015Q1,5,-0.6,-3.0,9,0.5555555555555556,-1.6666666666666667
financial_risk,3,WLL,2015Q4,1,-2.0,-2.0,3,0.3333333333333333,-0.6666666666666666
financial_risk,3,WLL,2016Q1,1,-2.0,-2.0,11,0.09090909090909091,-0.18181818181818182
financial_risk,3,WLL,2017Q2,2,0.0,0.0,8,0.25,0.0
financial_risk,3,WLL,2018Q1,1,1.0,1.0,10,0.1,0.1
financial_risk,3,WLL,2019Q1,3,1.0,3.0,15,0.2,0.6000000000000001
financial_risk,3,WLL,2019Q3,1,2.0,2.0,13,0.07692307692307693,0.15384615384615385
financial_risk,3,WLL,2020Q1,4,-1.75,-7.0,15,0.26666666666666666,-1.8666666666666667
financial_risk,3,WLL,2020Q2,7,-1.5714285714285714,-11.0,27,0.25925925925925924,-2.8518518518518516
financial_risk,3,WLL,2020Q3,3,-0.3333333333333333,-1.0,7,0.42857142857142855,-0.42857142857142855
financial_risk,3,WLL,2020Q4,1,-1.0,-1.0,10,0.1,-0.1
financial_risk,3,WLL,2025Q1,1,1.0,1.0,2,0.5,0.5
financial_risk,4,AR,2021Q3,1,0.0,0.0,1,1.0,0.0
financial_risk,4,EQT,2016Q1,1,0.0,0.0,1,1.0,0.0
financial_risk,4,EQT,2022Q1,2,0.0,0.0,2,1.0,0.0
financial_risk,4,EQT,2023Q2,1,0.0,0.0,1,1.0,0.0
financial_risk,4,HP,2012Q1,1,0.0,0.0,1,1.0,0.0
financial_risk,4,HP,2024Q3,1,0.0,0.0,1,1.0,0.0
financial_risk,4,NES,2013Q4,1,0.0,0.0,1,1.0,0.0
financial_risk,4,PED,2022Q3,1,1.0,1.0,1,1.0,1.0
geopolitical_risk,0,APA,1999Q1,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,AR,2017Q3,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,AR,2019Q3,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,0,AR,2021Q3,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,0,BSM,2020Q4,1,0.0,0.0,4,0.25,0.0
geopolitical_risk,0,CRC,2021Q1,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,CRC,2023Q4,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,EQT,2005Q1,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,EQT,2019Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,EQT,2022Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,EQT,2024Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,HP,2004Q3,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,HP,2010Q3,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,HP,2015Q3,2,-0.5,-1.0,2,1.0,-1.0
geopolitical_risk,0,HP,2019Q3,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,0,HP,2019Q4,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,HP,2020Q2,1,-1.0,-1.0,2,0.5,-0.5
geopolitical_risk,0,HP,2020Q4,2,0.0,0.0,4,0.5,0.0
geopolitical_risk,0,HP,2021Q2,4,-0.25,-1.0,4,1.0,-1.0
geopolitical_risk,0,HP,2021Q3,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,0,HP,2022Q1,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,0,HP,2022Q4,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,HP,2023Q1,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,HP,2024Q1,2,0.0,0.0,2,1.0,0.0
geopolitical_risk,0,HP,2024Q3,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,NE,2003Q4,1,2.0,2.0,1,1.0,2.0
geopolitical_risk,0,NE,2022Q3,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,SD,2017Q4,1,-1.0,-1.0,1,1.0,-1.0
geopolitical_risk,0,STR,2011Q3,1,1.0,1.0,1,1.0,1.0
geopolitical_risk,0,STR,2016Q1,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,STR,2016Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,STR,2020Q1,1,-1.0,-1.0,1,1.0,-1.0
geopolitical_risk,0,STR,2020Q2,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,0,STR,2020Q4,1,0.0,0.0,4,0.25,0.0
geopolitical_risk,0,STR,2022Q1,1,1.0,1.0,2,0.5,0.5
geopolitical_risk,0,TTI,2001Q4,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,0,VTS,2019Q3,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,APA,2003Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,APA,2006Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,APA,2012Q3,1,-1.0,-1.0,1,1.0,-1.0
geopolitical_risk,2,APA,2018Q4,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,APA,2019Q2,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,APA,2021Q1,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,APA,2022Q4,1,0.0,0.0,4,0.25,0.0
geopolitical_risk,2,APA,2025Q1,1,-1.0,-1.0,1,1.0,-1.0
geopolitical_risk,2,BRN,2015Q3,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,BRN,2017Q3,1,0.0,0.0,5,0.2,0.0
geopolitical_risk,2,BRN,2020Q1,1,0.0,0.0,8,0.125,0.0
geopolitical_risk,2,CPE,2021Q1,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,CRC,2005Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,CRC,2007Q3,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,CRC,2018Q4,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,CRK,2020Q1,1,0.0,0.0,8,0.125,0.0
geopolitical_risk,2,DCP,2012Q1,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,EQT,2012Q1,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,EQT,2014Q4,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,EQT,2015Q2,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,EQT,2017Q3,1,0.0,0.0,5,0.2,0.0
geopolitical_risk,2,EQT,2018Q2,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,EQT,2018Q3,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,EQT,2019Q2,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,EQT,2020Q2,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,EQT,2020Q3,1,0.0,0.0,5,0.2,0.0
geopolitical_risk,2,EQT,2021Q2,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,EQT,2021Q3,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,EQT,2022Q2,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,EQT,2022Q4,2,0.0,0.0,4,0.5,0.0
geopolitical_risk,2,EQT,2023Q2,2,0.0,0.0,7,0.2857142857142857,0.0
geopolitical_risk,2,EQT,2023Q4,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,EQT,2024Q2,1,0.0,0.0,2,0.5,0.0
geopolitical_risk,2,EXE,2001Q1,1,0.0,0.0,1,1.0,0.0
geopolitical_risk,2,FANG,2020Q2,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,FANG,2021Q3,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,FANG,2022Q2,1,0.0,0.0,3,0.3333333333333333,0.0
geopolitical_risk,2,FANG,2024Q1,1,0.0,0.0,1,1.0,0.0
